image,caption
3249597269_935e0a375a.jpg,startseq squirrel jumps in the snow endseq
3249738122_decde6c117.jpg,startseq crowd cheers on sled dog racer endseq
3249738122_decde6c117.jpg,startseq participant in dog sled race passes onlookers endseq
3249738122_decde6c117.jpg,startseq dogs pull sled in the snow endseq
3249738122_decde6c117.jpg,startseq the crowd watches the musher 's dog sled endseq
3249738122_decde6c117.jpg,startseq three dogs pull sled during race in the snow endseq
3249865395_dceaa59f54.jpg,startseq few people waing around at train stop endseq
3249865395_dceaa59f54.jpg,startseq five people on sidewalk endseq
3249865395_dceaa59f54.jpg,startseq five people standing on sidewalk endseq
3249865395_dceaa59f54.jpg,startseq three girls and guy wait for rail train endseq
3249865395_dceaa59f54.jpg,startseq three people stand on the sidewalk endseq
3249891130_b241591e89.jpg,startseq group of chinese teenage girls walking endseq
3249891130_b241591e89.jpg,startseq group of dark-haired girls are walking together endseq
3249891130_b241591e89.jpg,startseq group of dark haired young ladies in shorts walks past bank of lockers endseq
3249891130_b241591e89.jpg,startseq four asian girls are walking through locker room endseq
3249891130_b241591e89.jpg,startseq four dark-haired girls walk the hall toward bank of lockers endseq
3249891874_6a090ef097.jpg,startseq four black-haired girls in shorts are walking endseq
3249891874_6a090ef097.jpg,startseq four girls in shorts walk down the street endseq
3249891874_6a090ef097.jpg,startseq four little girls walking together endseq
3249891874_6a090ef097.jpg,startseq there are four girls with shorts on walking together endseq
3249891874_6a090ef097.jpg,startseq three girls wearing shorts walking endseq
325005410_e1ff5041b5.jpg,startseq crowd of people are sitting in bleachers and some are holding american flags endseq
325005410_e1ff5041b5.jpg,startseq crowd of people some with flags at an event endseq
325005410_e1ff5041b5.jpg,startseq group of people are at convention waving american flags endseq
325005410_e1ff5041b5.jpg,startseq people are sitting on bleachers waving american flags endseq
325005410_e1ff5041b5.jpg,startseq people waving flags watch game endseq
3250076419_eb3de15063.jpg,startseq three dogs are playing together in the dirt endseq
3250076419_eb3de15063.jpg,startseq three dogs of varying sizes and colors stand on dirt endseq
3250076419_eb3de15063.jpg,startseq three dogs running in the dirt endseq
3250076419_eb3de15063.jpg,startseq three dogs run together endseq
3250076419_eb3de15063.jpg,startseq three dogs who are brown white and black respectively play with one another in dirt field endseq
3250589803_3f440ba781.jpg,startseq group of boys are playing basketball and boy in brown shirt is throwing basketball into the basket endseq
3250589803_3f440ba781.jpg,startseq man jumps up towards the basketball hoop as others watch endseq
3250589803_3f440ba781.jpg,startseq man wearing brown shirt throwing the basketball into the basket endseq
3250589803_3f440ba781.jpg,startseq several people play basketball outside endseq
3250589803_3f440ba781.jpg,startseq the guys are shooting hoops endseq
3250593457_9049a73b61.jpg,startseq child in striped dress and woman in black dress endseq
3250593457_9049a73b61.jpg,startseq little girl in striped dress has pink scarf endseq
3250593457_9049a73b61.jpg,startseq woman holding small child endseq
3250593457_9049a73b61.jpg,startseq woman with toddler in striped dress endseq
3250593457_9049a73b61.jpg,startseq the woman is holding baby girl wearing striped dress endseq
3250695024_93e8ab7305.jpg,startseq group of people stand together and look at the camera endseq
3250695024_93e8ab7305.jpg,startseq man woman girl and younger girl look puzzled and concerned endseq
3250695024_93e8ab7305.jpg,startseq man woman and one girl face the camera while one girl faces away endseq
3250695024_93e8ab7305.jpg,startseq oriental man and two women facing camera and young child with back to camera endseq
3250695024_93e8ab7305.jpg,startseq three people looking concerned facing us girl in backback facing away endseq
3251088971_f4471048e3.jpg,startseq lady is sitting at table alone in very colorful place endseq
3251088971_f4471048e3.jpg,startseq an older woman sits at table in tank top and skirt endseq
3251088971_f4471048e3.jpg,startseq an older woman sitting at table in restaraunt holding glass endseq
3251088971_f4471048e3.jpg,startseq an old woman drinking water in yellow room endseq
3251088971_f4471048e3.jpg,startseq an old woman is sitting in cafe with glass of water endseq
3251234434_d01e25a50a.jpg,startseq warmly dressed woman in black kneels with small tan dog near crowd of onlookers endseq
3251234434_d01e25a50a.jpg,startseq woman in winter clothing kneels next to small brown and white dog in the snow endseq
3251234434_d01e25a50a.jpg,startseq woman kneeling in the snow attaching harness on small tan dog endseq
3251234434_d01e25a50a.jpg,startseq woman puts harness on her small brown dog while in the snow endseq
3251234434_d01e25a50a.jpg,startseq the woman is holding the harness that the brown and white dog is wearing endseq
3251460982_4578a568bb.jpg,startseq black and tan dog walking through the snow endseq
3251460982_4578a568bb.jpg,startseq german-shepherd dog runs through deep snow that has covered grass endseq
3251460982_4578a568bb.jpg,startseq german shephard runs in the snow endseq
3251460982_4578a568bb.jpg,startseq german shepherd dog is running in the snow endseq
3251460982_4578a568bb.jpg,startseq the large dog is running through snow endseq
3251646144_d9f4ccca3f.jpg,startseq boy is running in spinning metal tunnel in the playground endseq
3251646144_d9f4ccca3f.jpg,startseq boy plays at the playground endseq
3251646144_d9f4ccca3f.jpg,startseq boy run through big wheel endseq
3251646144_d9f4ccca3f.jpg,startseq man is at park and about to enter large round structure endseq
3251646144_d9f4ccca3f.jpg,startseq two children play on large barrel hoops on playground endseq
3251648670_9339943ba2.jpg,startseq two boys are running in metal barrel endseq
3251648670_9339943ba2.jpg,startseq two boys are running in spinning tube endseq
3251648670_9339943ba2.jpg,startseq two boys are walking inside human-size exercise-wheel endseq
3251648670_9339943ba2.jpg,startseq two boys running in giant metal wheel endseq
3251648670_9339943ba2.jpg,startseq two boys walking to make cylinder roll at small carnival endseq
3251906388_c09d44340e.jpg,startseq two dogs play tug-of-war with dark object in the snow endseq
3251906388_c09d44340e.jpg,startseq two poodles playing tug-o-war endseq
3251906388_c09d44340e.jpg,startseq two white poodles fighting over something in their mouths in the snow endseq
3251906388_c09d44340e.jpg,startseq two white standard poodles playing tug of war in the snow endseq
3251906388_c09d44340e.jpg,startseq two white standard poodles play with toy in the snow endseq
3251976937_20625dc2b8.jpg,startseq brown dog holding huge stick in its mouth running in the snow endseq
3251976937_20625dc2b8.jpg,startseq brown dog holding really big stick endseq
3251976937_20625dc2b8.jpg,startseq dog in the snow carrying tree limb in its mouth endseq
3251976937_20625dc2b8.jpg,startseq brown dog runs through snow with snow covered branch in its mouth endseq
3251976937_20625dc2b8.jpg,startseq the brown dog running in the snow is carrying large stick also covered with snow endseq
3252457866_b86614064c.jpg,startseq two brown dogs are wearing muzzles and running very fast through the grass endseq
3252457866_b86614064c.jpg,startseq two brown dogs wearing muzzles race through grassy field endseq
3252457866_b86614064c.jpg,startseq two dogs racing on grass track endseq
3252457866_b86614064c.jpg,startseq two dogs wearing mouth harnesses race through field endseq
3252457866_b86614064c.jpg,startseq two dogs wearing muzzles are running endseq
3252588185_3210fe94be.jpg,startseq smiling woman stands in front of body of water with water birds endseq
3252588185_3210fe94be.jpg,startseq woman in white shirt and dark jacket stands in marsh endseq
3252588185_3210fe94be.jpg,startseq woman laughing by lake endseq
3252588185_3210fe94be.jpg,startseq woman standing in front of water and dry grass smiles endseq
3252588185_3210fe94be.jpg,startseq the smiling woman stands in grass near creek endseq
3252985078_c4ee2aca4e.jpg,startseq crowd of men wearing paper numbers on their shirts run in race endseq
3252985078_c4ee2aca4e.jpg,startseq group of people are running race endseq
3252985078_c4ee2aca4e.jpg,startseq large pack of men jog in race endseq
3252985078_c4ee2aca4e.jpg,startseq people with numbers on their chests are running in pack endseq
3252985078_c4ee2aca4e.jpg,startseq there is large crowd of runners endseq
3253060519_55d98c208f.jpg,startseq building with people outside endseq
3253060519_55d98c208f.jpg,startseq group of people stand in front of large apartment building endseq
3253060519_55d98c208f.jpg,startseq an anciet city with people walking the streets endseq
3253060519_55d98c208f.jpg,startseq people in front of beige five story building endseq
3253060519_55d98c208f.jpg,startseq the corner of building from the street endseq
3254640083_eb34b8edfe.jpg,startseq climber is climbing on an artificial climbing wall endseq
3254640083_eb34b8edfe.jpg,startseq man attemping to climb fake rock wall endseq
3254640083_eb34b8edfe.jpg,startseq man climbs rock wall endseq
3254640083_eb34b8edfe.jpg,startseq man climbs up an artificial climbing wall endseq
3254640083_eb34b8edfe.jpg,startseq rock climber climbs rock wall endseq
3254645823_a7c072481c.jpg,startseq two persons in midair snowboarding endseq
3254645823_a7c072481c.jpg,startseq two snowboarders are in the air over the snow endseq
3254645823_a7c072481c.jpg,startseq two snowboarders are suspended in midair after jump from snow slope endseq
3254645823_a7c072481c.jpg,startseq two snowboarders in the air above snow endseq
3254645823_a7c072481c.jpg,startseq two snowboarders in yellow and green are jumping in the air endseq
3254662117_b2e7dede6e.jpg,startseq two guys with long hair standing in front of window endseq
3254662117_b2e7dede6e.jpg,startseq two long haired boys are by white window endseq
3254662117_b2e7dede6e.jpg,startseq two teenage boys walking on the street endseq
3254662117_b2e7dede6e.jpg,startseq two young men walking together endseq
3254662117_b2e7dede6e.jpg,startseq two young men with shaggy hair are waiting outside wearing warm clothes and backpacks endseq
3254817653_632e840423.jpg,startseq family picture endseq
3254817653_632e840423.jpg,startseq group of adults wear sweaters and have their hands in their pockets endseq
3254817653_632e840423.jpg,startseq group of five adults stand posing in front of buildings endseq
3254817653_632e840423.jpg,startseq group of people stand together and pose in front of house endseq
3254817653_632e840423.jpg,startseq group shot of four guys and one girl in front of brick building endseq
3255017708_2b02bfcdcf.jpg,startseq man in american flag shorts holds white cube at the entrance of marble building endseq
3255017708_2b02bfcdcf.jpg,startseq man in american flag shorts stands at the top of the stairs endseq
3255017708_2b02bfcdcf.jpg,startseq man in flag underwear standing on the steps with book and black shoes on endseq
3255017708_2b02bfcdcf.jpg,startseq man wearing us flag boxer shorts is standing on stairway endseq
3255017708_2b02bfcdcf.jpg,startseq person standing on step wearing american flag shorts and holding box endseq
3255482333_5bcee79f7e.jpg,startseq man is skiing down mountain endseq
3255482333_5bcee79f7e.jpg,startseq person dressed in red and grey is skiing down snowy slope endseq
3255482333_5bcee79f7e.jpg,startseq skier is throwing up snow as he skis off piste endseq
3255482333_5bcee79f7e.jpg,startseq skier skiing downhill in cloud of snow endseq
3255482333_5bcee79f7e.jpg,startseq skier wearing white sunglasses is skiing down snowy mountain very fast endseq
3255620561_7644747791.jpg,startseq person ski jumps off an frame shack endseq
3255620561_7644747791.jpg,startseq snowboarder jumps over shed which is almost covered with snow endseq
3255620561_7644747791.jpg,startseq snow covered wooded area with structure and person in white top and orange pants in midair endseq
3255620561_7644747791.jpg,startseq the skier jumps over hut in the snow covered forest endseq
3255620561_7644747791.jpg,startseq the skier wearing orange pants is jumping over the wooden roof endseq
3255732353_fbc487aefc.jpg,startseq child in pink throwing snowball at child in blue endseq
3255732353_fbc487aefc.jpg,startseq girl in pink tosses snowball girl wearing blue endseq
3255732353_fbc487aefc.jpg,startseq two girls are playing in the snow and throwing snowballs endseq
3255732353_fbc487aefc.jpg,startseq two girls in winter jackets knit hats and glvoes are outside in the snow endseq
3255732353_fbc487aefc.jpg,startseq two young kids wearing winter coats play in the snow endseq
3255737244_1f8948fc07.jpg,startseq girl and boy hugging in the cobblestone street endseq
3255737244_1f8948fc07.jpg,startseq little boy kisses little girl on the side of the road endseq
3255737244_1f8948fc07.jpg,startseq little boy tells secret to little girl endseq
3255737244_1f8948fc07.jpg,startseq the two children stand on cobblestone street and play endseq
3255737244_1f8948fc07.jpg,startseq two young children playing on the street endseq
325576658_59f68bdbd6.jpg,startseq man is sitting on blue bench with blue blanket covering his face endseq
325576658_59f68bdbd6.jpg,startseq man sits on blue city bench with blue blanket over his head endseq
325576658_59f68bdbd6.jpg,startseq person on blue bench under blue blanket endseq
325576658_59f68bdbd6.jpg,startseq person with blue blanket on his head sits on metal bench in an urban neighborhood endseq
325576658_59f68bdbd6.jpg,startseq the man sitting on the blue bench has blanket covering his head endseq
3256043809_47258e0b3e.jpg,startseq brown and white dog is sniffing the snow covered ground endseq
3256043809_47258e0b3e.jpg,startseq brown and white dog walking in the snow near fence endseq
3256043809_47258e0b3e.jpg,startseq brown white greyhound dog sniffs the snow endseq
3256043809_47258e0b3e.jpg,startseq lean white and brown dog makes its way through patch of snow endseq
3256043809_47258e0b3e.jpg,startseq slender dog checks out snowy patch of land endseq
3256272547_5ae6c66293.jpg,startseq man in an orange shirt is standing in fire endseq
3256272547_5ae6c66293.jpg,startseq man in an orange shirt is walking over fire while crowd watches endseq
3256272547_5ae6c66293.jpg,startseq man is walking through fire endseq
3256272547_5ae6c66293.jpg,startseq man walks between burning piles endseq
3256272547_5ae6c66293.jpg,startseq man walks past burning piles in front of crowd with cameras endseq
3256274183_4eab3b2322.jpg,startseq cadet is being taught how to properly stretch his right leg endseq
3256274183_4eab3b2322.jpg,startseq man in military fatigues is assisting another man who is lying on the ground in front of row of parked cars endseq
3256274183_4eab3b2322.jpg,startseq man on the ground near row of cars and another man standing holding the first man 's leg endseq
3256274183_4eab3b2322.jpg,startseq one man is helping another man get under boundary line endseq
3256274183_4eab3b2322.jpg,startseq two men in combat fatigues one grabs the other 's foot on grass near parking lot endseq
3256275785_9c3af57576.jpg,startseq man in black shorts is jumping off planks of wood endseq
3256275785_9c3af57576.jpg,startseq man is diving off logs while wearing all black gear endseq
3256275785_9c3af57576.jpg,startseq man jumping off of some logs endseq
3256275785_9c3af57576.jpg,startseq man jumps off wooden structure endseq
3256275785_9c3af57576.jpg,startseq man with black shirt jumps from wooden plank on cloudy day endseq
3256456935_664a7a5bba.jpg,startseq girl in martial arts class is kicking dummy endseq
3256456935_664a7a5bba.jpg,startseq young girl in martial arts class kicks bag endseq
3256456935_664a7a5bba.jpg,startseq kid practicing karate move endseq
3256456935_664a7a5bba.jpg,startseq little girl kicks black object at karate class endseq
3256456935_664a7a5bba.jpg,startseq the girl with the red belt is kicking pad that the person in black is holding endseq
3256603992_67312b5a36.jpg,startseq man hiking in the wilderness giving the camera thumbs up endseq
3256603992_67312b5a36.jpg,startseq man in blue shirt hikes through nature trail endseq
3256603992_67312b5a36.jpg,startseq man in blue shirt is hiking through green foliage endseq
3256603992_67312b5a36.jpg,startseq man wearing sunglasses and blue shirt walks in dense forest endseq
3256603992_67312b5a36.jpg,startseq man standing in the midst of plants is giving two thumbs up endseq
3257103624_e76f25ff9e.jpg,startseq man in dark gear and man in light gear wade through deep water endseq
3257103624_e76f25ff9e.jpg,startseq two men are racing in the water endseq
3257103624_e76f25ff9e.jpg,startseq two men one in blue swimcap stand in torso-deep water endseq
3257103624_e76f25ff9e.jpg,startseq two men walking waist deep in water with one man shirtless with green hair and bright pink arms endseq
3257103624_e76f25ff9e.jpg,startseq two men walk through the water endseq
3257107194_f235c8f7ab.jpg,startseq one man in the hole of tire in water and another man getting up from the water next to him endseq
3257107194_f235c8f7ab.jpg,startseq two boys hanging off tire dock endseq
3257107194_f235c8f7ab.jpg,startseq two men are playing with tires in muddy water endseq
3257107194_f235c8f7ab.jpg,startseq two men climb onto tires while sitting in the muddy water endseq
3257107194_f235c8f7ab.jpg,startseq two men trying to hoist themselves up from the water on to walkway made of tires endseq
3257182199_5fda78d870.jpg,startseq lot of surfers stand out in the ocean with their boards waiting on wave endseq
3257182199_5fda78d870.jpg,startseq many surfers are sitting on their surfboards in the calm ocean endseq
3257182199_5fda78d870.jpg,startseq multiple surfers are out in the ocean waiting for wave endseq
3257182199_5fda78d870.jpg,startseq people line up in the ocean endseq
3257182199_5fda78d870.jpg,startseq surfers line up in the water awaiting the next wave endseq
3257207516_9d2bc0ea04.jpg,startseq boy and woman in arab costume making peace signs endseq
3257207516_9d2bc0ea04.jpg,startseq boy and young woman in headscarf make peace signs endseq
3257207516_9d2bc0ea04.jpg,startseq girl in headdress and boy with bandanna are giving the peace sign to the camera endseq
3257207516_9d2bc0ea04.jpg,startseq woman wearing blue headcover and boy wearing scarf hold fingers in peace signs endseq
3257207516_9d2bc0ea04.jpg,startseq woman with blue headdress and boy with headband make peace sign with their fingers endseq
3257277774_aba333a94c.jpg,startseq black and white dog jumping in the snow endseq
3257277774_aba333a94c.jpg,startseq black and white dog jumps in the snow endseq
3257277774_aba333a94c.jpg,startseq dog jumps high in the snow endseq
3257277774_aba333a94c.jpg,startseq dog jumps in the snow endseq
3257277774_aba333a94c.jpg,startseq large black and white dog jumping in the snow endseq
3258391809_38fc6211f7.jpg,startseq man and woman adjust camera on tripod outdoors endseq
3258391809_38fc6211f7.jpg,startseq man and woman setup camera endseq
3258391809_38fc6211f7.jpg,startseq pair work with the camera endseq
3258391809_38fc6211f7.jpg,startseq the man and the woman worked together to adjust the camera endseq
3258391809_38fc6211f7.jpg,startseq two young adults are setting up the video camera for some action endseq
3258394043_a0b6a94dce.jpg,startseq boy holds up his paper while men stand around table endseq
3258394043_a0b6a94dce.jpg,startseq group of adults and children doing some activity on sidewalk outside endseq
3258394043_a0b6a94dce.jpg,startseq little girl in pink jacket is in the middle of the frame endseq
3258394043_a0b6a94dce.jpg,startseq several people are preparing to film scene involving young schoolgirl and young schoolboy endseq
3258394043_a0b6a94dce.jpg,startseq two little kids are on production set with seven adults endseq
3258395783_2de3a4ba27.jpg,startseq camera team wearing jackets stands in front of white building endseq
3258395783_2de3a4ba27.jpg,startseq man is setting up camera to take shots of something that ca n't be seen near zchtv wall endseq
3258395783_2de3a4ba27.jpg,startseq man shoots footage with camera as two women look on endseq
3258395783_2de3a4ba27.jpg,startseq man with long hair is looking through camera endseq
3258395783_2de3a4ba27.jpg,startseq three people stand outside one has camera on tripod endseq
3258396041_69717247f7.jpg,startseq male reported in black and white jacket interviewing young woman endseq
3258396041_69717247f7.jpg,startseq man holding microphone in front of person 's face endseq
3258396041_69717247f7.jpg,startseq man holding microphone up for woman endseq
3258396041_69717247f7.jpg,startseq man in black jacket holds microphone up to girl 's face endseq
3258396041_69717247f7.jpg,startseq man in black jacket is holding microphone toward young girl with long brown hair endseq
3258397351_1a70f1993d.jpg,startseq child being interviewed by man with microphone endseq
3258397351_1a70f1993d.jpg,startseq group of people watching boy getting interviewed by man endseq
3258397351_1a70f1993d.jpg,startseq man interviews boy in gathering of people endseq
3258397351_1a70f1993d.jpg,startseq man interviews boy in front of crowd of people endseq
3258397351_1a70f1993d.jpg,startseq the man is interviewing teenage boy in front of an audience endseq
3258472448_75cfab5e6f.jpg,startseq man is engulfed in flames while two movie crewmen supervise endseq
3258472448_75cfab5e6f.jpg,startseq person on fire endseq
3258472448_75cfab5e6f.jpg,startseq person on fire runs to the left and two other people face him endseq
3258472448_75cfab5e6f.jpg,startseq stunt man on fire with two men watching endseq
3258472448_75cfab5e6f.jpg,startseq three people one of whom is on fire endseq
3258874419_23fec1bdc1.jpg,startseq dog wearing number running in race endseq
3258874419_23fec1bdc1.jpg,startseq greyhound dog wearing yellow and black shirt runs along dirt racetrack endseq
3258874419_23fec1bdc1.jpg,startseq greyhound runs in race bee striped jacket number eight endseq
3258874419_23fec1bdc1.jpg,startseq grey dog with muzzle and with the yellow striped identification is running endseq
3258874419_23fec1bdc1.jpg,startseq racedog has the number endseq
3259002340_707ce96858.jpg,startseq black dog with purple collar and black leash runs in the grass endseq
3259002340_707ce96858.jpg,startseq black dog with purple collar is running endseq
3259002340_707ce96858.jpg,startseq black dog with purple collar running endseq
3259002340_707ce96858.jpg,startseq black dog with purple collar running endseq
3259002340_707ce96858.jpg,startseq the black dog is wearing purple collar with black leash as he is running endseq
3259110412_9908c45144.jpg,startseq rock face is covered with snow and ice endseq
3259110412_9908c45144.jpg,startseq rocking climbing mountain inside building endseq
3259110412_9908c45144.jpg,startseq view of some large snowcapped mountains endseq
3259110412_9908c45144.jpg,startseq beautiful mountain scenery and ski lift endseq
3259110412_9908c45144.jpg,startseq there is pile of white snow endseq
3259119085_21613b69df.jpg,startseq group lies in the snow while someone on blue snow sled jumps over them endseq
3259119085_21613b69df.jpg,startseq group of people laying in the snow while another person jumps them endseq
3259119085_21613b69df.jpg,startseq person rides sled over several people endseq
3259119085_21613b69df.jpg,startseq sledder is making jump over other kids lying in the snow endseq
3259119085_21613b69df.jpg,startseq one boy jumps over several other boys laying in the snow with his sled while one boy sits on one end endseq
3259160693_067ec7ebc3.jpg,startseq man break dances as crowd watches endseq
3259160693_067ec7ebc3.jpg,startseq man dances on mat in front of crowd endseq
3259160693_067ec7ebc3.jpg,startseq man dancing on the street in front of crowd endseq
3259160693_067ec7ebc3.jpg,startseq man stands on one hand in the street while crowd watches endseq
3259160693_067ec7ebc3.jpg,startseq the guy in the black jacket is standing on his hand on checkered rectangle endseq
3259222690_69737f2a6e.jpg,startseq man in beige shirt is operating video camera next to girl in black sweater endseq
3259222690_69737f2a6e.jpg,startseq man is setting up camera on tripod while woman stands in the background endseq
3259222690_69737f2a6e.jpg,startseq man preparing camera on tripod endseq
3259222690_69737f2a6e.jpg,startseq man sets up video camera while woman stands behind him endseq
3259222690_69737f2a6e.jpg,startseq two people with photograhi equipment standing beside tree with computer equipment in the background on table endseq
3259222980_04fb62df97.jpg,startseq two men are setting up some electronic equpitment endseq
3259222980_04fb62df97.jpg,startseq two men are standing in the street behind table that has laptop and tv monitor on it endseq
3259222980_04fb62df97.jpg,startseq two men looking at screen endseq
3259222980_04fb62df97.jpg,startseq two men stand behind table with electronics on it endseq
3259222980_04fb62df97.jpg,startseq two men with lot of electrical equpiment on table in front of them endseq
3259225196_750c4ce0f9.jpg,startseq two women are looking at monitor with long antenna endseq
3259225196_750c4ce0f9.jpg,startseq two women are watching monitor screen outside in city street endseq
3259225196_750c4ce0f9.jpg,startseq two women tv with antenna before them one is watching the other is looking down endseq
3259225196_750c4ce0f9.jpg,startseq two women on street are stopped at television endseq
3259225196_750c4ce0f9.jpg,startseq two women set up small flatscreen computer endseq
3259228898_cefd04580b.jpg,startseq man is kneeling in the top step while many people are behind him sitting in chairs endseq
3259228898_cefd04580b.jpg,startseq man sits on the stage giving technical assistance for performance endseq
3259228898_cefd04580b.jpg,startseq man sitting in front of stage endseq
3259228898_cefd04580b.jpg,startseq man with backyard babies has black box in front of him and crowd on chairs behind him endseq
3259228898_cefd04580b.jpg,startseq crowd behind man working projector endseq
3259229498_2b5708c0c6.jpg,startseq lone performer or lecturer takes the stage in an urban setting for crowd of about 30 spectators endseq
3259229498_2b5708c0c6.jpg,startseq an older crowd looks up at small stage in the street endseq
3259229498_2b5708c0c6.jpg,startseq person standing on stage in front of seated crowd endseq
3259229498_2b5708c0c6.jpg,startseq people are seated outdoors to see someone onstage endseq
3259229498_2b5708c0c6.jpg,startseq people are watching an outside presentation endseq
3259231890_16fe167b31.jpg,startseq girl in black is starring off into the distance endseq
3259231890_16fe167b31.jpg,startseq woman in black coat with camera on tripod endseq
3259231890_16fe167b31.jpg,startseq woman leans against the wall while camera operates next to her endseq
3259231890_16fe167b31.jpg,startseq woman stands against wall near video camera endseq
3259231890_16fe167b31.jpg,startseq woman stands behind video camera endseq
3259579174_30a8a27058.jpg,startseq smiling boy with hat playing in the snow endseq
3259579174_30a8a27058.jpg,startseq young child coming down snowy hill with snow flying around him near tiretracks endseq
3259579174_30a8a27058.jpg,startseq young child slides down snow slope while smiling endseq
3259579174_30a8a27058.jpg,startseq little boy sledding down snow covered hill endseq
3259579174_30a8a27058.jpg,startseq young boy in winter hat sliding down snowy hill endseq
3259666643_ae49524c81.jpg,startseq basketball player performing lay-up endseq
3259666643_ae49524c81.jpg,startseq boy in blue basketball uniform number 13 and boy in white basketball uniform number 23 jump for the ball endseq
3259666643_ae49524c81.jpg,startseq man in white uniform jumps while holding basketball as another in blue blocks him endseq
3259666643_ae49524c81.jpg,startseq basketball player wearing white number 23 jersey jumps up with the ball while guarded by number 13 on the opposite team endseq
3259666643_ae49524c81.jpg,startseq the man in white is playing basketball against the man in blue endseq
3259694057_fae7484b0a.jpg,startseq dog walking around with his leash but not with his owner endseq
3259694057_fae7484b0a.jpg,startseq dog walks across the sand endseq
3259694057_fae7484b0a.jpg,startseq sandy colored dog walking toward the camera with its leash attached and dragging below endseq
3259694057_fae7484b0a.jpg,startseq tan and white dog walks in the sand on nice day endseq
3259694057_fae7484b0a.jpg,startseq dog with lease poses for the camera with its tongue hanging out endseq
3259757648_71edb4347b.jpg,startseq dog is jumping over blue and white obstacle course fence endseq
3259757648_71edb4347b.jpg,startseq dog leaps over barrier endseq
3259757648_71edb4347b.jpg,startseq dog runs headlong towards hurdle endseq
3259757648_71edb4347b.jpg,startseq light colored dog leaps over hurdle endseq
3259757648_71edb4347b.jpg,startseq tan dog jumping over goal net on large grassy field endseq
3259883609_6a1b46919e.jpg,startseq brown dog and swan having confrontation beside pond endseq
3259883609_6a1b46919e.jpg,startseq brown dog on dock faces white swan in the water endseq
3259883609_6a1b46919e.jpg,startseq dog is looking at white swan swimming in lake endseq
3259883609_6a1b46919e.jpg,startseq dog looking at swan in the water endseq
3259883609_6a1b46919e.jpg,startseq dog on deck confronting swan endseq
3259991972_fce3ab18b2.jpg,startseq break dancer spins on his head outside as onlookers watch the performance endseq
3259991972_fce3ab18b2.jpg,startseq man spinning on his head on city sidewalk near checkerboard mat endseq
3259991972_fce3ab18b2.jpg,startseq man stands on his head in front of crowd endseq
3259991972_fce3ab18b2.jpg,startseq man standing on his head near black and white pattern in the street endseq
3259991972_fce3ab18b2.jpg,startseq young man break dancing in the street endseq
3259992164_94600858b3.jpg,startseq people are dancing on checkered platform while people are watching endseq
3259992164_94600858b3.jpg,startseq many people are watching street performers dancing endseq
3259992164_94600858b3.jpg,startseq two men are performing on sidewalk as crowd watches endseq
3259992164_94600858b3.jpg,startseq two men break dancing with crowd looking on endseq
3259992164_94600858b3.jpg,startseq two men dancing on checker board in front of crowd endseq
3259992638_0612a40288.jpg,startseq man down on one knee in the foreground three others behind him and crowd surrounding them endseq
3259992638_0612a40288.jpg,startseq man kneels on the sidewalk as crowd watches endseq
3259992638_0612a40288.jpg,startseq man posing in front of crowd on busy street endseq
3259992638_0612a40288.jpg,startseq many people are watching two men performing in busy street endseq
3259992638_0612a40288.jpg,startseq two green shirted males perform on the square as people watch endseq
3259992722_4c5e895734.jpg,startseq crowd in european square watching green shirted man endseq
3259992722_4c5e895734.jpg,startseq gentleman in green jersey is entertaining crowd of people endseq
3259992722_4c5e895734.jpg,startseq man in jersey stands in front of large crowd endseq
3259992722_4c5e895734.jpg,startseq man with yellow and green shirt is standing in front of crowd of people endseq
3259992722_4c5e895734.jpg,startseq man in colorful jersey and cap performs for crowd in urban area endseq
3260088697_af9b6d2393.jpg,startseq boy plays in the surf endseq
3260088697_af9b6d2393.jpg,startseq boy running through surf on beach endseq
3260088697_af9b6d2393.jpg,startseq young boy wearing sunglasses playing on the shore at the beach endseq
3260088697_af9b6d2393.jpg,startseq boy in sunglasses walking in the ocean endseq
3260088697_af9b6d2393.jpg,startseq people stand in the surf endseq
3260191163_6c1551eee8.jpg,startseq two brown dogs are playing in field endseq
3260191163_6c1551eee8.jpg,startseq two brown dogs are wrestling in grassy field endseq
3260191163_6c1551eee8.jpg,startseq two brown dogs play or fight endseq
3260191163_6c1551eee8.jpg,startseq two dogs run across the grassy field endseq
3260191163_6c1551eee8.jpg,startseq two large brown dogs run along field playfully endseq
3260214530_7179346407.jpg,startseq woman and child sitting on bench beside wooden bear carving endseq
3260214530_7179346407.jpg,startseq woman and little girl are sitting on wooden bench beside wooden bear endseq
3260214530_7179346407.jpg,startseq woman holds little girl next to large wooden carving of bear endseq
3260214530_7179346407.jpg,startseq woman with young girl pose with bear statues in front of store endseq
3260214530_7179346407.jpg,startseq young girl being held by an older woman wearing bluejeans sitting on the lap of bear statue near the entrance to wooden building endseq
326028454_fb396167e6.jpg,startseq man asleep on the subway endseq
326028454_fb396167e6.jpg,startseq man in black leather jacket falls asleep on public transportation endseq
326028454_fb396167e6.jpg,startseq man in black leather jacket is sleeping in subway car endseq
326028454_fb396167e6.jpg,startseq dark skinned male in leather jacket sleeping endseq
326028454_fb396167e6.jpg,startseq the man in the leather jacket sleeps on the subway endseq
3260768565_2b725be090.jpg,startseq dark tent with nightclub lighting and people dancing with man in suit in the foreground endseq
